	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
59	60	26.45	26.595	25.591	26.465	2017-11-06T00:00:00.0000000Z	2017-11-05T00:00:00.0000000Z	3023	85689.25995336	NEO
60	61	26.27	26.84	25.902	26.417	2017-11-07T00:00:00.0000000Z	2017-11-06T00:00:00.0000000Z	3464	69186.27962374	NEO
61	62	26.146	26.754	25.01	26.271	2017-11-08T00:00:00.0000000Z	2017-11-07T00:00:00.0000000Z	6737	653814.15788604	NEO
62	63	30.462	32.749	25.866	26.18	2017-11-09T00:00:00.0000000Z	2017-11-08T00:00:00.0000000Z	16306	607176.69627541	NEO
63	64	31.937	33.2	28.4	30.373	2017-11-10T00:00:00.0000000Z	2017-11-09T00:00:00.0000000Z	11957	638145.79476189	NEO
64	65	28.123	32.5	26.45	31.97	2017-11-11T00:00:00.0000000Z	2017-11-10T00:00:00.0000000Z	10779	369209.16122176	NEO
65	66	28.502	29.861	27.13	28.0	2017-11-12T00:00:00.0000000Z	2017-11-11T00:00:00.0000000Z	9719	205387.66576704	NEO
66	67	26.844	28.502	25.0	28.359	2017-11-13T00:00:00.0000000Z	2017-11-12T00:00:00.0000000Z	14130	308932.36063203	NEO
67	68	28.288	28.751	26.5	26.732	2017-11-14T00:00:00.0000000Z	2017-11-13T00:00:00.0000000Z	7844	168225.20153826	NEO
68	69	29.549	30.0	27.609	28.242	2017-11-15T00:00:00.0000000Z	2017-11-14T00:00:00.0000000Z	7533	221950.71444374	NEO
69	70	29.433	30.467	27.946	29.599	2017-11-16T00:00:00.0000000Z	2017-11-15T00:00:00.0000000Z	6895	206041.36692592	NEO
70	71	28.887	29.935	28.45	29.375	2017-11-17T00:00:00.0000000Z	2017-11-16T00:00:00.0000000Z	6196	157119.1138339	NEO
71	72	40.507	41.5	28.38	28.747	2017-11-18T00:00:00.0000000Z	2017-11-17T00:00:00.0000000Z	32655	1133672.11933585	NEO
72	73	42.905	48.45	36.0	40.506	2017-11-19T00:00:00.0000000Z	2017-11-18T00:00:00.0000000Z	72827	2353692.21615729	NEO
73	74	40.105	45.685	36.65	42.904	2017-11-20T00:00:00.0000000Z	2017-11-19T00:00:00.0000000Z	53149	1607556.49806178	NEO
74	75	35.78	43.502	35.33	40.0	2017-11-21T00:00:00.0000000Z	2017-11-20T00:00:00.0000000Z	54242	1515153.14449091	NEO
75	76	34.356	37.42	32.854	35.844	2017-11-22T00:00:00.0000000Z	2017-11-21T00:00:00.0000000Z	36838	994572.0791143	NEO
76	77	35.889	37.25	34.36	34.366	2017-11-23T00:00:00.0000000Z	2017-11-22T00:00:00.0000000Z	18405	508312.63534159	NEO
77	78	34.576	36.461	34.0	35.87	2017-11-24T00:00:00.0000000Z	2017-11-23T00:00:00.0000000Z	16018	366473.48011545	NEO
78	79	34.928	35.789	33.359	34.578	2017-11-25T00:00:00.0000000Z	2017-11-24T00:00:00.0000000Z	13290	319544.72000895	NEO
79	80	38.168	40.149	34.5	34.897	2017-11-26T00:00:00.0000000Z	2017-11-25T00:00:00.0000000Z	26267	801246.03837707	NEO
80	81	38.169	39.4	37.41	38.012	2017-11-27T00:00:00.0000000Z	2017-11-26T00:00:00.0000000Z	11245	257713.92386548	NEO
81	82	40.099	41.999	37.986	38.163	2017-11-28T00:00:00.0000000Z	2017-11-27T00:00:00.0000000Z	18348	503801.31395017	NEO
82	83	37.898	40.099	36.954	40.099	2017-11-29T00:00:00.0000000Z	2017-11-28T00:00:00.0000000Z	17760	397394.21392895	NEO
83	84	31.527	39.563	29.573	37.898	2017-11-30T00:00:00.0000000Z	2017-11-29T00:00:00.0000000Z	28416	685255.14293887	NEO
