	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
141	142	1202.99	1220.81	1127.0	1193.96	2018-05-19T00:00:00.0000000Z	2018-05-18T00:00:00.0000000Z	4462	2349.020025747	BCH
142	143	1176.7	1217.32	1145.7	1204.99	2018-05-20T00:00:00.0000000Z	2018-05-19T00:00:00.0000000Z	2027	1028.293124209	BCH
143	144	1291.16	1312.76	1166.23	1176.25	2018-05-21T00:00:00.0000000Z	2018-05-20T00:00:00.0000000Z	4977	9816.739487376	BCH
144	145	1228.06	1299.02	1214.0	1294.31	2018-05-22T00:00:00.0000000Z	2018-05-21T00:00:00.0000000Z	1982	1887.452312019	BCH
145	146	1138.67	1228.99	1120.49	1228.06	2018-05-23T00:00:00.0000000Z	2018-05-22T00:00:00.0000000Z	3465	3983.01956101	BCH
146	147	995.71	1150.0	969.0	1136.99	2018-05-24T00:00:00.0000000Z	2018-05-23T00:00:00.0000000Z	6626	5489.126908869	BCH
147	148	1075.4	1079.68	946.62	996.99	2018-05-25T00:00:00.0000000Z	2018-05-24T00:00:00.0000000Z	5360	4895.919980964	BCH
148	149	1015.02	1075.66	987.7	1075.66	2018-05-26T00:00:00.0000000Z	2018-05-25T00:00:00.0000000Z	3846	3612.72995094	BCH
149	150	1008.57	1049.57	992.86	1008.25	2018-05-27T00:00:00.0000000Z	2018-05-26T00:00:00.0000000Z	1819	1206.212108469	BCH
150	151	997.35	1008.99	977.15	1004.15	2018-05-28T00:00:00.0000000Z	2018-05-27T00:00:00.0000000Z	1277	558.63436765	BCH
151	152	885.34	1004.99	874.0	997.99	2018-05-29T00:00:00.0000000Z	2018-05-28T00:00:00.0000000Z	2718	2460.910994469	BCH
152	153	988.35	1007.19	870.15	885.22	2018-05-30T00:00:00.0000000Z	2018-05-29T00:00:00.0000000Z	4349	6522.759227158	BCH
153	154	982.97	1029.41	945.6	988.99	2018-05-31T00:00:00.0000000Z	2018-05-30T00:00:00.0000000Z	2373	3745.990205537	BCH
154	155	995.98	1030.0	972.0	982.98	2018-06-01T00:00:00.0000000Z	2018-05-31T00:00:00.0000000Z	3516	7114.904134776	BCH
155	156	999.99	1010.0	972.37	995.99	2018-06-02T00:00:00.0000000Z	2018-06-01T00:00:00.0000000Z	1903	3826.457081047	BCH
156	157	1084.78	1136.0	992.01	999.99	2018-06-03T00:00:00.0000000Z	2018-06-02T00:00:00.0000000Z	4050	4721.788393995	BCH
