	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
50	51	0.9956	1.0	0.977	0.9823	2017-05-22T00:00:00.0000000Z	2017-05-21T00:00:00.0000000Z	555	130311.04078554	USDT
51	52	1.0	1.0	0.9768	0.9959	2017-05-23T00:00:00.0000000Z	2017-05-22T00:00:00.0000000Z	647	309599.60183554	USDT
52	53	0.999	1.0216	0.9827	1.0	2017-05-24T00:00:00.0000000Z	2017-05-23T00:00:00.0000000Z	475	206723.83636893	USDT
53	54	1.01	1.0249	0.9801	0.999	2017-05-25T00:00:00.0000000Z	2017-05-24T00:00:00.0000000Z	758	387867.5638596	USDT
54	55	1.0	1.0699	0.984	0.9999	2017-05-26T00:00:00.0000000Z	2017-05-25T00:00:00.0000000Z	1016	298477.1933805	USDT
55	56	1.0235	1.045	1.0	1.0	2017-05-27T00:00:00.0000000Z	2017-05-26T00:00:00.0000000Z	1720	410645.25656898	USDT
56	57	1.0044	1.05	1.0026	1.021	2017-05-28T00:00:00.0000000Z	2017-05-27T00:00:00.0000000Z	1683	493516.27943541	USDT
57	58	1.0025	1.037	1.0025	1.0208	2017-05-29T00:00:00.0000000Z	2017-05-28T00:00:00.0000000Z	1360	586356.21640556	USDT
58	59	1.0395	1.0398	1.0025	1.0257	2017-05-30T00:00:00.0000000Z	2017-05-29T00:00:00.0000000Z	2374	519602.9192577	USDT
59	60	1.02	1.0395	1.01	1.0395	2017-05-31T00:00:00.0000000Z	2017-05-30T00:00:00.0000000Z	1890	902474.35427498	USDT
60	61	1.0571	1.0699	1.005	1.02	2017-06-01T00:00:00.0000000Z	2017-05-31T00:00:00.0000000Z	1568	622804.4184277	USDT
61	62	1.04	1.0597	1.0124	1.05	2017-06-02T00:00:00.0000000Z	2017-06-01T00:00:00.0000000Z	1452	632076.61426826	USDT
62	63	1.0323	1.063	1.0309	1.0404	2017-06-03T00:00:00.0000000Z	2017-06-02T00:00:00.0000000Z	1420	356589.3557975	USDT
63	64	1.0281	1.0534	1.0135	1.035	2017-06-04T00:00:00.0000000Z	2017-06-03T00:00:00.0000000Z	1104	402540.32061942	USDT
64	65	1.0176	1.045	1.0153	1.0369	2017-06-05T00:00:00.0000000Z	2017-06-04T00:00:00.0000000Z	822	243375.15258032	USDT
65	66	1.0189	1.035	1.0182	1.0271	2017-06-06T00:00:00.0000000Z	2017-06-05T00:00:00.0000000Z	768	279261.29713532	USDT
66	67	1.0126	1.0398	1.0111	1.025	2017-06-07T00:00:00.0000000Z	2017-06-06T00:00:00.0000000Z	1522	665242.53136668	USDT
67	68	1.0186	1.0234	1.01	1.012	2017-06-08T00:00:00.0000000Z	2017-06-07T00:00:00.0000000Z	1216	539197.67448854	USDT
68	69	1.008	1.0234	1.0	1.0219	2017-06-09T00:00:00.0000000Z	2017-06-08T00:00:00.0000000Z	1218	520153.54357886	USDT
69	70	1.0001	1.0114	0.999	1.0071	2017-06-10T00:00:00.0000000Z	2017-06-09T00:00:00.0000000Z	810	458011.78514924	USDT
70	71	1.0032	1.015	0.9995	1.0054	2017-06-11T00:00:00.0000000Z	2017-06-10T00:00:00.0000000Z	1236	585353.54884244	USDT
71	72	0.984	1.0116	0.984	1.0116	2017-06-12T00:00:00.0000000Z	2017-06-11T00:00:00.0000000Z	806	372190.95891	USDT
72	73	1.0026	1.0119	0.995	0.9982	2017-06-13T00:00:00.0000000Z	2017-06-12T00:00:00.0000000Z	2330	886534.02875864	USDT
73	74	1.0065	1.0377	1.001	1.0026	2017-06-14T00:00:00.0000000Z	2017-06-13T00:00:00.0000000Z	2592	865198.00973504	USDT
74	75	1.0115	1.068	1.0059	1.013	2017-06-15T00:00:00.0000000Z	2017-06-14T00:00:00.0000000Z	1750	780334.88681082	USDT
75	76	1.021	1.0625	1.0119	1.0237	2017-06-16T00:00:00.0000000Z	2017-06-15T00:00:00.0000000Z	2197	1068944.9943838	USDT
76	77	1.0073	1.045	1.0063	1.021	2017-06-17T00:00:00.0000000Z	2017-06-16T00:00:00.0000000Z	988	617320.23697732	USDT
77	78	1.014	1.0218	1.0057	1.0218	2017-06-18T00:00:00.0000000Z	2017-06-17T00:00:00.0000000Z	714	299649.93689092	USDT
78	79	1.0156	1.02	1.007	1.0155	2017-06-19T00:00:00.0000000Z	2017-06-18T00:00:00.0000000Z	1318	589293.38582518	USDT
79	80	1.0011	1.01505	1.001	1.0081	2017-06-20T00:00:00.0000000Z	2017-06-19T00:00:00.0000000Z	822	388969.24024886	USDT
