	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
277	278	5.904	6.1408	5.633	6.1145	2017-05-18T00:00:00.0000000Z	2017-05-17T00:00:00.0000000Z	9952	414452.10424322	ETC
278	279	6.6851	6.75	5.8448	5.8602	2017-05-19T00:00:00.0000000Z	2017-05-18T00:00:00.0000000Z	14387	443809.09584646	ETC
279	280	7.4449	7.7	6.5	6.6877	2017-05-20T00:00:00.0000000Z	2017-05-19T00:00:00.0000000Z	18516	621267.99512741	ETC
280	281	7.01	7.7	7.006	7.4941	2017-05-21T00:00:00.0000000Z	2017-05-20T00:00:00.0000000Z	11451	339574.3409364	ETC
281	282	8.0674	8.0699	6.8691	7.0063	2017-05-22T00:00:00.0000000Z	2017-05-21T00:00:00.0000000Z	12577	654681.08880913	ETC
282	283	8.3974	9.3	7.7777	8.0673	2017-05-23T00:00:00.0000000Z	2017-05-22T00:00:00.0000000Z	36369	1758949.19396561	ETC
283	284	10.804	10.807	7.9503	8.4089	2017-05-24T00:00:00.0000000Z	2017-05-23T00:00:00.0000000Z	23602	953832.93693623	ETC
284	285	18.349	18.49	10.705	10.803	2017-05-25T00:00:00.0000000Z	2017-05-24T00:00:00.0000000Z	43873	2224568.5836733	ETC
285	286	15.62	22.793	14.0	18.49	2017-05-26T00:00:00.0000000Z	2017-05-25T00:00:00.0000000Z	43633	1841406.72864264	ETC
286	287	13.902	17.599	12.551	15.503	2017-05-27T00:00:00.0000000Z	2017-05-26T00:00:00.0000000Z	22905	829607.68062466	ETC
287	288	14.792	15.0	9.7001	13.854	2017-05-28T00:00:00.0000000Z	2017-05-27T00:00:00.0000000Z	33425	1307101.14994913	ETC
288	289	15.08	16.431	12.797	14.798	2017-05-29T00:00:00.0000000Z	2017-05-28T00:00:00.0000000Z	30308	906680.55566281	ETC
289	290	15.845	16.5	14.005	15.08	2017-05-30T00:00:00.0000000Z	2017-05-29T00:00:00.0000000Z	13756	367390.78288632	ETC
290	291	17.394	17.489	15.201	15.897	2017-05-31T00:00:00.0000000Z	2017-05-30T00:00:00.0000000Z	18251	650886.83921359	ETC
291	292	16.022	17.593	14.19	17.395	2017-06-01T00:00:00.0000000Z	2017-05-31T00:00:00.0000000Z	19907	423711.18229201	ETC
292	293	15.541	16.714	15.25	16.027	2017-06-02T00:00:00.0000000Z	2017-06-01T00:00:00.0000000Z	21532	258106.90739504	ETC
293	294	16.18	16.39	15.502	15.541	2017-06-03T00:00:00.0000000Z	2017-06-02T00:00:00.0000000Z	15579	135294.85072858	ETC
294	295	15.415	16.441	15.061	16.195	2017-06-04T00:00:00.0000000Z	2017-06-03T00:00:00.0000000Z	14523	128164.29469747	ETC
295	296	17.063	17.1	15.2	15.427	2017-06-05T00:00:00.0000000Z	2017-06-04T00:00:00.0000000Z	16456	274747.48033718	ETC
296	297	16.721	17.043	16.074	17.043	2017-06-06T00:00:00.0000000Z	2017-06-05T00:00:00.0000000Z	13290	261848.56900711	ETC
